        11	2020-07-30 13:58:04	A2NC191460155	0	1	0
        19	2020-07-30 13:59:14	A2NC191460155	0	1	0
        14	2020-07-30 14:05:16	A2NC191460155	0	1	0
         3	2020-07-30 14:08:33	A2NC191460155	0	1	0
         4	2020-07-30 14:18:51	A2NC191460155	0	1	0
        13	2020-07-30 14:46:49	A2NC191460155	0	1	0
         5	2020-07-30 14:58:07	A2NC191460155	0	1	0
         6	2020-07-30 16:04:12	A2NC191460155	0	1	0
         8	2020-07-30 16:17:50	A2NC191460155	0	1	0
        20	2020-07-30 16:25:48	A2NC191460155	0	1	0
        14	2020-07-30 16:35:53	A2NC191460155	0	1	0
         9	2020-07-30 16:51:56	A2NC191460155	0	1	0
        10	2020-07-30 17:01:21	A2NC191460155	0	1	0
        12	2020-07-30 17:21:55	A2NC191460155	0	1	0
        18	2020-07-30 17:33:17	A2NC191460155	0	1	0
        11	2020-07-30 17:44:44	A2NC191460155	0	1	0
         5	2020-07-30 17:57:52	A2NC191460155	0	1	0
        19	2020-07-30 17:57:58	A2NC191460155	0	1	0
        19	2020-07-30 18:07:42	A2NC191460155	0	1	0
         3	2020-07-31 05:50:07	A2NC191460155	0	1	0
        16	2020-07-31 05:58:04	A2NC191460155	0	1	0
         4	2020-07-31 06:11:55	A2NC191460155	0	1	0
        10	2020-07-31 06:42:26	A2NC191460155	0	1	0
         6	2020-07-31 06:56:30	A2NC191460155	0	1	0
        22	2020-07-31 07:05:54	A2NC191460155	0	1	0
        17	2020-07-31 07:30:20	A2NC191460155	0	1	0
         8	2020-07-31 07:32:58	A2NC191460155	0	1	0
        14	2020-07-31 07:41:45	A2NC191460155	0	1	0
         9	2020-07-31 07:58:39	A2NC191460155	0	1	0
        11	2020-07-31 08:42:49	A2NC191460155	0	1	0
        20	2020-07-31 09:03:55	A2NC191460155	0	1	0
         5	2020-07-31 09:27:34	A2NC191460155	0	1	0
         9	2020-07-31 10:26:25	A2NC191460155	0	1	0
        10	2020-07-31 10:32:59	A2NC191460155	0	1	0
         9	2020-07-31 11:27:24	A2NC191460155	0	1	0
         6	2020-07-31 11:32:39	A2NC191460155	0	1	0
        22	2020-07-31 11:34:58	A2NC191460155	0	1	0
        20	2020-07-31 11:36:40	A2NC191460155	0	1	0
